0.1, 36.0, 36.227699279785156, 0.22769927978515625 
-0.1, -36.0, -36.055355072021484, 0.055355072021484375 
0.2, 36.0, 36.15876388549805, 0.15876388549804688 
-0.2, -36.0, -36.2966423034668, 0.2966423034667969 
0.3, 36.0, 36.675804138183594, 0.6758041381835938 
-0.3, -36.0, -36.503456115722656, 0.5034561157226562 
0.4, 36.0, 37.08943557739258, 1.0894355773925781 
-0.4, -36.0, -36.641334533691406, 0.6413345336914062 
0.5, 36.0, 37.054969787597656, 1.0549697875976562 
-0.5, -36.0, -36.503456115722656, 0.5034561157226562 
0.6, 36.0, 36.951560974121094, 0.9515609741210938 
-0.6, -36.0, -37.15837478637695, 1.1583747863769531 
0.7, 36.0, 37.02050018310547, 1.0205001831054688 
-0.7, -36.0, -37.15837478637695, 1.1583747863769531 
0.8, 36.0, 36.98603057861328, 0.9860305786132812 
-0.8, -36.0, -37.36519241333008, 1.3651924133300781 
0.9, 36.0, 38.020111083984375, 2.020111083984375 
-0.9, -36.0, -36.88261795043945, 0.8826179504394531 
1.0, 36.0, 37.98564147949219, 1.9856414794921875 
-1.0, -36.0, -38.020111083984375, 2.020111083984375 
