0.1, 36.0, 36.537925720214844, 0.5379257202148438 
-0.1, -36.0, -36.19322967529297, 0.19322967529296875 
0.2, 36.0, 36.0208854675293, 0.020885467529296875 
-0.2, -36.0, -36.15876388549805, 0.15876388549804688 
0.3, 36.0, 36.2966423034668, 0.2966423034667969 
-0.3, -36.0, -36.503456115722656, 0.5034561157226562 
0.4, 36.0, 36.2966423034668, 0.2966423034667969 
-0.4, -36.0, -36.779212951660156, 0.7792129516601562 
0.5, 36.0, 36.675804138183594, 0.6758041381835938 
-0.5, -36.0, -36.98603057861328, 0.9860305786132812 
0.6, 36.0, 36.055355072021484, 0.055355072021484375 
-0.6, -36.0, -36.19322967529297, 0.19322967529296875 
0.7, 36.0, 36.917091369628906, 0.9170913696289062 
-0.7, -36.0, -37.53753662109375, 1.53753662109375 
0.8, 36.0, 37.53753662109375, 1.53753662109375 
-0.8, -36.0, -38.43374252319336, 2.4337425231933594 
0.9, 36.0, 36.537925720214844, 0.5379257202148438 
-0.9, -36.0, -38.19245529174805, 2.192455291748047 
1.0, 36.0, 37.882232666015625, 1.882232666015625 
-1.0, -36.0, -37.33072280883789, 1.3307228088378906 
