0.1, 36.0, 35.779598236083984, 0.22040176391601562 
-0.1, -36.0, -36.055355072021484, 0.055355072021484375 
0.2, 36.0, 36.0208854675293, 0.020885467529296875 
-0.2, -36.0, -35.88300704956055, 0.11699295043945312 
0.3, 36.0, 35.50384521484375, 0.49615478515625 
-0.3, -36.0, -35.779598236083984, 0.22040176391601562 
0.4, 36.0, 35.84853744506836, 0.15146255493164062 
-0.4, -36.0, -35.81406784057617, 0.18593215942382812 
0.5, 36.0, 35.67619323730469, 0.3238067626953125 
-0.5, -36.0, -35.60725402832031, 0.3927459716796875 
0.6, 36.0, 35.572784423828125, 0.427215576171875 
-0.6, -36.0, -36.08982467651367, 0.08982467651367188 
0.7, 36.0, 35.67619323730469, 0.3238067626953125 
-0.7, -36.0, -36.15876388549805, 0.15876388549804688 
0.8, 36.0, 37.02050018310547, 1.0205001831054688 
-0.8, -36.0, -34.331886291503906, 1.6681137084960938 
0.9, 36.0, 36.74474334716797, 0.7447433471679688 
-0.9, -36.0, 36.74474334716797, 72.74474334716797 
1.0, 36.0, 36.74474334716797, 0.7447433471679688 
-1.0, -36.0, 36.74474334716797, 72.74474334716797 
