0.1, 36.0, 36.19322967529297, 0.19322967529296875 
-0.1, -36.0, -36.227699279785156, 0.22769927978515625 
0.2, 36.0, 36.08982467651367, 0.08982467651367188 
-0.2, -36.0, -36.2966423034668, 0.2966423034667969 
0.3, 36.0, 36.60686492919922, 0.6068649291992188 
-0.3, -36.0, -36.0208854675293, 0.020885467529296875 
0.4, 36.0, 36.951560974121094, 0.9515609741210938 
-0.4, -36.0, -36.641334533691406, 0.6413345336914062 
0.5, 36.0, 36.951560974121094, 0.9515609741210938 
-0.5, -36.0, -36.675804138183594, 0.6758041381835938 
0.6, 36.0, 36.60686492919922, 0.6068649291992188 
-0.6, -36.0, -36.675804138183594, 0.6758041381835938 
0.7, 36.0, 38.19245529174805, 2.192455291748047 
-0.7, -36.0, -37.19284439086914, 1.1928443908691406 
0.8, 36.0, 36.537925720214844, 0.5379257202148438 
-0.8, -36.0, -37.57200622558594, 1.5720062255859375 
0.9, 36.0, 37.70988845825195, 1.7098884582519531 
-0.9, -36.0, -36.71027374267578, 0.7102737426757812 
1.0, 36.0, 38.26139831542969, 2.2613983154296875 
-1.0, -36.0, -37.57200622558594, 1.5720062255859375 
