0.1, 36.0, 36.12429428100586, 0.12429428100585938 
-0.1, -36.0, -36.0208854675293, 0.020885467529296875 
0.2, 36.0, 36.675804138183594, 0.6758041381835938 
-0.2, -36.0, -36.43451690673828, 0.43451690673828125 
0.3, 36.0, 36.227699279785156, 0.22769927978515625 
-0.3, -36.0, -36.12429428100586, 0.12429428100585938 
0.4, 36.0, 36.74474334716797, 0.7447433471679688 
-0.4, -36.0, -36.36558151245117, 0.3655815124511719 
0.5, 36.0, 37.50307083129883, 1.5030708312988281 
-0.5, -36.0, -37.46860122680664, 1.4686012268066406 
0.6, 36.0, 37.77882385253906, 1.7788238525390625 
-0.6, -36.0, -36.227699279785156, 0.22769927978515625 
0.7, 36.0, 37.123905181884766, 1.1239051818847656 
-0.7, -36.0, -37.22731399536133, 1.2273139953613281 
0.8, 36.0, 36.848148345947266, 0.8481483459472656 
-0.8, -36.0, -38.12351989746094, 2.1235198974609375 
0.9, 36.0, 38.36480712890625, 2.36480712890625 
-0.9, -36.0, -37.261783599853516, 1.2617835998535156 
1.0, 36.0, 36.26217269897461, 0.2621726989746094 
-1.0, -36.0, -38.74396896362305, 2.743968963623047 
