0.1, 36.0, 36.15876388549805, 0.15876388549804688 
-0.1, -36.0, -36.08982467651367, 0.08982467651367188 
0.2, 36.0, 36.400047302246094, 0.40004730224609375 
-0.2, -36.0, -36.2966423034668, 0.2966423034667969 
0.3, 36.0, 37.08943557739258, 1.0894355773925781 
-0.3, -36.0, -36.641334533691406, 0.6413345336914062 
0.4, 36.0, 36.503456115722656, 0.5034561157226562 
-0.4, -36.0, -36.813682556152344, 0.8136825561523438 
0.5, 36.0, 36.227699279785156, 0.22769927978515625 
-0.5, -36.0, -36.98603057861328, 0.9860305786132812 
0.6, 36.0, 37.64094924926758, 1.6409492492675781 
-0.6, -36.0, -37.81329345703125, 1.81329345703125 
0.7, 36.0, 37.77882385253906, 1.7788238525390625 
-0.7, -36.0, -37.951171875, 1.951171875 
0.8, 36.0, 37.744354248046875, 1.744354248046875 
-0.8, -36.0, -38.26139831542969, 2.2613983154296875 
0.9, 36.0, 36.641334533691406, 0.6413345336914062 
-0.9, -36.0, -37.675418853759766, 1.6754188537597656 
1.0, 36.0, 37.054969787597656, 1.0549697875976562 
-1.0, -36.0, -38.91631317138672, 2.9163131713867188 
